label,tweet
fear,"Trs pas udh ampe staisun nya lg nih, beliau marah2 dong krn gue pake gopay. Yha gmn yak, suka2 w atuhlah ya maw payment via apa. Krn w takut, w lgsg kabur aja  Msk ke stasiun nya."
fear,"dilema, mau testing prod version (di prod environment) mesti downtime karena kalo kagak takut ganggu operasional aplikasi eksisting yg masih jalan, selain itu juga bikin data kotor."
fear,"Selalu menyimpan pemikiran/kekhawatiran hanya pada diri sendiri karena takut semua orang nampak baik2 saja, hingga lupa rasanya berkawan itu melegakan"
fear,"Parno sendiri kalo buka video di twitter. Kemarin malem ngelempar hape gegara awal video gambar nissa sabyan, pas akhirnya malah hantu yg keluar hhh"
fear,"#OldMoneyGakNgerasain mau browsing aja harus pake paketan internet yang kuotanya 10 mb per hari dengan sinyal maksimum Edge, itu pun di hantui rasa khawatir kelewatan batas kuota nanti pulsa reguler takut kesedot."
fear,Pertama kali liat secara langsung penampakan di tempat ini. Gak akan pernah lupa seumur hidup! Ternyata.. sejarahnya memang mengerikan. Gak heran orang yang gak pernah lihat sebelumnya kaya akupun bisa lihat. Cobain deh kesana gih..
fear,Menurut ferry julianto foto2 spt ini menjadikan Jokowi was2.Foto ini malah memalukan masa iya petinggi dan ketua partai jadi jongos ormas.
fear,"[askMF] serius nanya, kucing kalo bangun jamberapa ya? Aku ngambil anak kucing di jalan trs aku umpetin di bawah kolong kursi karna takut ketauan bunda. Takutnya bsk pagi bunda bangun dan malah buang anak kucingnya"
fear,Pas ngerjain thesis hampir tiap hari tertekan. Sampai sekarang masih suka gelisah gitu kalo malam2 sebelum tidur sama bangun tidur. Kaya ada rasa takut gue lupa melakukan suatu hal atau kelewatan suatu hal. Ampe pagi gini kadang jadi gak bisa tidur..
fear,"Saking takutnya sakit yang macam-macam, selalu berusaha menghindari konflik dan mencari ketenangan. Tapi sulit sekali ya. Saya jadi takut...."
fear,"Setelah dipikir-pikir, bener juga sih, kan ada Google Maps ya. Hnnggg tp nggak gitu maksudku. Ini kan ke desa ya. Kan takut nyasar terus aku hilang gimana "
fear,"Maka yang dilakukan papa adalah dudum diruang tamu, dan menunggumu pulang dengan hati yang sangat khawatir Dan setelah perasaab khawatir itu berlarut-larut. Ketika melihat putri kecilnya pulang larut malah hati papa akan mengeras dan papa memarahimu."
fear,Pernah dulu pas pulang ke Banyuwangi bisnya serem kayak gini  dan asli nggak bisa merem sama sekali karna takut kalo sewaktu-waktu nabrak [URL]
fear,"Tapi kalo ditelisik lagi...ya anjir harus siap ini itu bebet bobot bibit apanyalah kan sulit. Lulus kuliah aje beloman,mikirin gituan...terlalu visioner bung"
fear,"ayahku mau ke bali dan td aku kabarin ttg ini. trus ayah bilang ""kalo ayah wafat doain ya, blabla"" sumpah aku jd takut bgt sm yg namanya meninggal. "
fear,"dilema banget anjir mau kentut tp takut yg keluar gakcuma gas, mau boker tp gak mules"
fear,"Ini mba. Skrg org lagi hobi bongkar2 twitt lama :""( Gw kadang sampe takut speakup cmn karena kepikiran ""Adakah twitt gw dulu2 2009/2010/brppun itu ada yg smpt nyinggung org?"" "
fear,Sobatkenthel di Duren Sawit bilang bikin aja indomie sante bae tapi lalu saya dengan bodohnya scroll timeline dan menemukan foto pocong dan suzanna yang membuat saya takut ke dapur :(((((
fear,"Aq lebih takut ama manusia daripada ama setan. Gk pernah ada setan kemanusiaan, tapi kalo manusia kesetanan banyak bahkan seram abis"
fear,"[USERNAME] Tapi emang jadi keeengganan utk memulai interaksi yg baru ataupun kembali berinteraksi dgn yg sobat lama. Yg baru, nanti takut dia ngecounter semua. Yg lama, takutnya udah berubah & jd counter total dari yg dulu :(("
fear,asli parno bgt kebangun ada bunyi2 deket telinga dan ada yg nonjol gtu di balik gorden
fear,"Iya kalo kita belum lulus terus ada begituan ngeri anjir Apalagi ditanya soal kimia, fisika matematika."
fear,"punya trauma minum air galon. Mungkin gara2 itu air galon kepapr sinar matahari secara langsung sebelum kebeli sm ibu. Mangkanya berubah rasa dan pas gue minum,guenya langsung muntah"
fear,"dan saat itu yg ngurus cuma aku. jujur deg2an, takut, panik karena harus berhubungan sm biro keuangan yg galaknya naujubile. cm bisa ngandelin modal nekatbuat ngomong aja ke birokrasi sama dikit2 telfon bbrp senior yg aku anggap dia tau segalanya ttg hal ini wk"
fear,Aku akan jadi takut bila hati aku dah mula sayang someone.. Takut ditinggalkan. Takut berharap. Takut berubah. Takut hadapi realita bila something bad happen. Pendek kata TAKUT pada benda yang ke arah aku dan dia tak bersama :(
fear,Kok aku merinding sekaligus takut ya di... takut kejebak sama imajinasi sendiri bahwa diam-diam ternyata di hidupku ada kehadiran orang yg km jelaskan itu dan aku gak sadar???
fear,"Di kostan gue sering muncul, gue sama temen gue slalu matiin tapi muncul lagi dan akhirnya yang terakhir kita bakar ampe skrg ga pernah muncul lagi. Takut banget sama ini sumpah"
fear,"Sy kira belum saatnya, beliau perlu learning experience dulu lah, biar betul matang. Ya jadi bupati/wali kota, gubernur, baru capres/wapres, apalagi usianya masih muda. Indonesia tdk boleh jadi coba2. [URL]"
fear,"abang gue takut tetiba ditelp sm pihak RS ato apa kali yak.. scr doctag gue cantumin nama & no telp dia jd klo kenapa2 sm gue, dia yg bakal di telp"
fear,"Dunia maya... tadi liat di IG, ngeri euy videonya... mana yang ngedamprat ceweknya badannya gede gempal yg diseruduk g bisa ngelawan"
fear,"Menunggu penjelasan dari yg bersangkutan dulu ndul... Boleh di cc ndul, daku takut men cc nanti kena semprot orang yg mengaku paling dekil seantero tuiter"
fear,"Hmm Thailand boleh juga tuh. Kebetulan saya suka wisata kuliner sih, tapi ngeri disana banyak yg gak halal, nanti malah gak makan apa2."
fear,"Niat awal mau belanja online, tapi begitu tau ekspedisi lagi overload dan itu pasti bakalan lama bgt nyampenya mending batal dari pd tiap hari gegana nungguin paketan"
fear,Klo kemaren2 sih aku emng gk pernh ngeplay video karena ya itu.. Takut gk bisa tidur.yg terakhir. Btw Semoga kita gk slh pilih jawaban aja buat voting selanjutnya.
fear,"Nah ini dia. Aku dari awal ngeliat step 424 juga udah heran. Gelas aja kalo dicelup ke air panas sama air dingin bergantian bisa pecah, gimana kulit wajah. Udah ngeri duluan, jadi aku gapernah nyoba 424 ini."
fear,"segede gitu bisa makan anjing segede gitu, mungkin juga bisa makan anak2 kecil, kita bisa bilang ularnya kasian karna kita ada ditempat aman, coba kalo kita disana. Ngeri juga."
fear,"[USERNAME] aku dikasih tau katanya kalbis nanti kayak praktikum(?) nya kalo gak salah sih di luar negeri /? tapi aku takut salah, kalo mau coba tanya yang lain"
fear,Entah kenapa jadi serem naik KRL malem malem akibat cerita nyokap kalo adik iparnya itu pernah naik KRL hantu (kereta hantu gitu) dari St. Lenteng Agung ke St. Tebet. Yah tapi itu tahun sebelum KRL ber-AC kayanya.
fear,Baca cerita [USERNAME] ini emang kacau. Niat baca biar tidur malah jadi parno gabisa tidur.
fear,weh kamu memang saya penjahat apa harus di hati2in eh hana saya minta nomer kamu boleh kaga
fear,Tapi so far ga ada yg aneh sih Ka malah byk yg support Justru lebih ngeri netizen di IG kayanya wkwk jgn dikunci sayang Ka
fear,Aku dulu nemu ig nya dia. Pas dia lg liat camera gitu serem dah. Itu gatau pake softlens atau gimana tapi matanya tuh jd gede bgt
fear,Nah itu yg sy gak ngerti. Tp sy bayangkan mungkin sulit jg melototi APBD dari gub lama oleh gub baru secara rinci... **untung sy bukan gubernurnya baik lama maupun yg baru. [URL]
fear,liat vlive kemaren2 do megang hp jae terus hari ini jae megang hp do serem ga kalo screennya locked terus mereka bisa buka lock hp satu sama lain pake fingerprint?!!!!!!!!!!!!!!! serem lah
fear,[USERNAME] Ohh begitu . Takut ada masalah soalnya.. takut didenda yg dikarenakan rasa ketidak tauan..hahahaha...satu lagi.. untuk pph cabang tetap dilapor dgn NPWP cabang ya.. kan hanya PPN yg dipusatkan.. benar kan ya pph nya tetap lapor dgn NPWP cab
fear,"[USERNAME] aku beneran nangis tadi pas pulang flo :"" untung ga sefakultas jadi tempat keluarnya beda, terus aku pake kacamata biar dia gakenal gt :""( beneran takut"
fear,Lagian yaallah ini kuliah ditempat biasa aja bayaran pernah nunggak trs sampe jual mobil gatau deh buat apa mana rumahnya pindah2 jdkan w takut
fear,"[USERNAME] Amin, Punten Pa, ada issu miring terkait rencana pertemuan (buka bareng) dgn kuwu-kuwu serta Rt/Rw di-kecamatan ciwaringin sore nanti bertempat dirumah bos buah depan RS Sumberwaras..."
fear,[USERNAME] Hihi itu kok nyeremin banget ya. Juur sih aku ga percaya gitu gituan tapi jujur juga kalo sendiri gue ngrasa takut. #Trans7RumahUya2507 #RumahUya2507
fear,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]"
fear,[USERNAME] Saya mau tanya apa bener UN tahun 2018 untuk jenjang SMA sederajat akan di adakan ulang ? Banyak berita di luar sana bahwa akan ada remidial UN pada bulan juli mendatang . Mohon kejelasan nya .. Terima kasih [USERNAME] #FaktaAtauHoax
fear,"Eh pas seminggu nunggu, pak tiki ngga sampe2 dong:( Aku takut salah nulis alamat. Salah nulis nomer rt/rw bisa nyasar di rumah orang:( Sampe curiga ke tetangga sebelah, katanya doi dikirimin hp tapi gatau dari siapa. Aq parno itu hp hadiah aq:"")"
fear,"banyak kendala ini itu & harus masuk semester baru lg, keluar uang lagi. bukannya nethink tp gue yakin kalo nantinya gue skripsi trs ada banyak hambatan, gue bakal dapet pertanyaan2 kayak gt yg bikin ngedown, takut bgt gue bakal ngelakuin hal yg sekarang ga pengen terjadi"
fear,"Ah jadi emo anjir ga berasa udah mau jadi mahasiswa aja, masih agak cemas dan takut bayangin ke depannya kek gimana, lingkungan yg bener2 baru dan orang2 dari berbagai daerah, semoga gue bisa ngejalaninnya:("
fear,"[USERNAME] ""Itu menurutmu, tapi menurutku ini menyeramkan, kamu kalo terjadi apa apa disini karna ulah monster itu"" Gerutunya dengan kesal Ariel tidak mau melihat ke sekitarnya, ia hanya nunduk melihat jalan bebatuan yang ada di depannya, dia takut un"
fear,"Sampe tadi tuh cerita tentang temen yg ikut kajian ibadah gitu tapi kajiannya itu menyimpang yg katanya didalem kajian itu bawa2 ganti presiden pokonya yg intinya kontra sama pemerintahan ah pokonya gitudeh, soalnya rada sensitif nih kalo bahas ginian"
fear,"/rlt/ apa perlu pacaran settingan biar ga digangguin mantan terus? Asli ngeri aku dia masih upload foto berdua, dp ga ganti, tolong dong aku kudu gimana"
fear,"Selain pocong, aku seram juga dgn hantu merangkak/mengesot ni. Selalu bayang tgh naik tangga tetiba natang ni kejar. Setan betul [URL]"
fear,"[USERNAME] oo gitu, beda kali ya, gue malah disuruh soalnya mensnya keluar ngegumpal trs gt jd takut jd kista pas minum pil kb jadi lancar jaya"
fear,Untuk kesekian kalinya getaran itu terasa lagi. walopun di tempat kami tidak terdampak gempa akan tetapi getaran2 iru cukup membuat panik semua masyarakat sehingga harus tidur di luar n tidur di lapangan
fear,"[USERNAME] Bukaaan, tapi aku punya kayak semacam trust issue gitu.. takut diomongin sama temen deket, takut kalo ngomong A nanti malah salah, dan aku bukan tipe orang yg gampang ceritain semua masalahku ke orang lain alias susah terbuka"
fear,"kenapa nggak berobat? simple, takut suatu hari snap lalu od. sekarang gw liat benda tajem aja masih suka takut, takut tiba2 ngelakuin yang aneh2."
fear,Tawuran suporter ini nih yg bikin penikmat bola awam macem i takut nonton langsung di stadion.
fear,"Mana adaaaa, eh ada ding tapi nggak ah, takut disini daerah rawan. Kalau keluar malem aja, pulangnya dianterin rame2 saking rawannya"
fear,"Ke dokter kandungan aja beb kalau takut kenapa"" sebelum terlambat aja soalnya tiap orang beda"" penyebab nya, ada yg karna hormon, ada yg lain. "
fear,"jadi inget dulu pernah lg naik mobil mama yg nyetir, gue duduk di sampingnya. terus lewat jalan kecil gitu kan, sempit ya terus gue buka kaca gitu soalnya di kiri ada mas2 lagi berdiri. namanya jalan kecil ya gua takut dia keserempet dong"
fear,"Semoga nggak nongol ybs, serem aing bisa salah tag"
fear,Ini udah hampir akhir semester satu kalo gasalah. Disini temen temen deket gua gaada satu pun yang gua kasih tau. Gua bener bener mendem itu semua sendiri karena takut bakal kesebar.
fear,"[USERNAME] [USERNAME] Kok serem... Seriusan itu? Btw ini udah lama. Pas SMA sekitar 3 tahun yg lalu, badan makin cungkring emang :"") makan byk ga ngaruh - sender"
fear,"[USERNAME] takut banget,takut d bawa kabur soalx dulu pernah pengalaman dibawa kabur keluar kota untung ada bang ojek yg bisa bawa daku kabur waktu mereka pikir aq g bakalan lari hmmmm mereka g tau aq pux duit 30 ebong buat ngibrit"
fear,"#ct caratss, aku takut deh gaada temen pas masuk kuliah, soalnya tadi pas aku wawancara kayak yg lain itu udah sama temennya, aku coba nanya dan ngobrol tapi mereka nya gitu Aku harus gimana dong carats?:("
fear,"[USERNAME] [USERNAME] Deg degan mana sama kalau tbtb mamah bilang ""kak tutup taperwer mamah kemana ya? Tadi bukan nya kamu yg abis pakai? "" jeng jengggg :((((((("
fear,aku cantik loh pacarnya acong jangan ganggu ganggu ya
fear,"Baru pulang & mama said 'jgn kebanyakan mikir kamu ya mama takut, uwa tiba tiba pembuluh darah otaknya pecah sblmnya tlp ibunya kepalanya sakit' dan pas ditemuin lg kejang dikamar"
fear,Gempa di Lombok belum berhenti. Setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin. Trus aku bayangin gimana rasanya jadi rangorang yg ada di sana sekarang. Pasti gak nyenyak tidurnya karna cemas.
fear,"was2, ketar-ketir, deg2an karena: takut ditolak telat meeting kerjaan blm kelar lupa beli apaan pas disuruh emak beli sesuatu"
fear,kadang aku terasa sesuatu. takut. takut akan tidak memperoleh yang aku ingini. takut akan kehilangan yang aku ada. takut akan semuanya berubah sekelip mata.
fear,"terus tadi ada orang dari dinas ngambil sampel air katanya keluar hasilnya minggu depan,,, aku jadi agak takut kalo mengetahui fakta ada binatang apa yg hidup di air tersebut,,,"
fear,"[askmf] aku maba. aku trmasuk orang yg susah cari temen. baru kmarin aku gabung sama grup fakultas pdhal grup itu udh ada sejak lama. aku bingung, gabisa ikut nimbrung ngobrol krn blm tau apa2. aku jd takut bsok gapunya temen. aku hrs gimana"
fear,"Eh barusan temen w satunya cerita katanya do'i minjem duit janji hari ini. Tapi kaga dibayar, pas ditagih via whatsapp nggak bisa dihubungin. Didatengin marah marah. Kan serem huhu"
fear,"Patut x aq buka hati aq utk terima org lain? Tp aq takut at the end dia berubah hati. Angin x de,tup2...jeng2. We're not meant to be together"
fear,"Apa darenya? ""Kalo ada salah satu yang pergi, yg satunya harus bisa bikin dia ga pergi. Kalo nanti udah ga sayang lagi, ya gamau tau harus bisa makin sayang. Udah ya habis ini gausah main true sama dare lagi. Bahaya"" :)"
fear,"[USERNAME] Anti bank bank club. Gue jadi kepo infonya dah Risen lo ja, makan duit riba tuh. Salah satu rekan kita, pria paling menawan sekampus ae berani memutuskan untuk risen biar ga makan duit riba ckck"
fear,Sulitnya menetapkan Calon Wapresnya Jokowi di Pilpres 2019 salah satunya disebabkan gemuknya partai koalisi yang mengusung petahana. Sehingga sikap kehati-hatian agar tidak ada yang terluka dari partai pengusung harus tetap dijaga #Pilpres2019 #Pilpres #Jokowi #Parpol
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
